2112,13399,20240 1
2109,10395,6616 1
2107,13656,8688 1
1110,24540,4719 1
2119,15044,6470 1
2111,26194,3921 1
2112,15918,4072 1
2111,8779,4676 1
1119,6758,5766 1
2118,12399,6883 1
1116,20428,21365 1
2107,15657,1522 1
2114,27647,17367 1
2103,3983,11603 1
2116,26109,19847 1
1106,18120,19296 1
2102,6413,13990 1
2112,6190,5625 1
1117,13209,16204 1
1107,9608,18239 1
1113,5614,7789 1
1103,28165,13944 1
1113,9131,17336 1
1116,23426,17358 1
2115,25579,22102 1
1116,16743,21404 1
1115,22426,24492 1
1114,23177,11602 1
1103,27670,14066 1
1116,2787,10670 1
2110,25633,9258 1
2101,9870,5588 1
2109,5008,9893 1
2111,21637,22891 1
2105,3473,12611 1
1109,5631,15792 1
2116,21408,6540 1
1116,11650,17979 1
2114,9752,7675 1
2106,19848,11098 1
1103,18308,14170 1
2112,27340,16783 1
2110,10093,18054 1
1103,3313,14190 1
2113,18864,13026 1
1103,3344,14201 1
1115,10605,14197 1
2104,14061,21692 1
2116,28433,15485 1
1103,16207,14230 1
1103,11644,14234 1
2112,19342,5060 1
1116,28437,18208 1
2115,12631,17017 1
2107,24768,5095 1
1108,13747,21933 1
2106,26304,18124 1
2105,25407,16014 1
1108,27849,11255 1
1103,6306,14307 1
1103,18358,14318 1
2114,29291,14425 1
1108,19922,23351 1
2112,9047,15744 1
2109,16163,20007 1
1119,16399,17204 1
1103,25834,14358 1
1117,13645,14531 1
2114,19631,22276 1
2111,13703,2632 1
1103,26136,14378 1
2101,22815,11036 1
2117,10316,13138 1
1115,21328,10207 1
2110,22010,13218 1
1114,6793,21915 1
1103,11280,14429 1
1107,13874,13117 1
2104,25719,19428 1
2105,21642,14835 1
1107,6735,18966 1
2106,27935,14013 1
2106,15310,8916 1
1116,23206,7148 1
1103,16868,14510 1
1116,27824,7748 1
2110,22637,21180 1
2108,23190,11978 1
1103,13541,14549 1
1117,12845,21767 1
1103,29021,14561 1
1103,5333,14569 1
2114,8637,21823 1
1103,11962,14578 1
1116,28303,10746 1
1114,14029,11153 1
2117,6662,12619 1
1108,12006,11877 1
2115,18090,4325 1
1109,23117,14583 1
1103,17770,14619 1
2103,12060,11451 1
1106,7065,23373 1
1118,18718,8388 1
2104,19681,16435 1
1109,5326,8667 1
2108,14987,17984 1
1119,6970,5746 1
1114,23819,2637 1
2111,15112,22383 1
1103,7933,14799 1
1106,5336,10784 1
1108,11219,8379 1
1114,28591,13635 1
2107,22344,24895 1
1113,12207,20094 1
2113,16627,15168 1
2104,6250,22159 1
1103,19206,14884 1
1103,9332,14899 1
1103,27090,14903 1
1119,13223,6954 1
1111,18886,12129 1
1103,3521,14945 1
2106,20325,16916 1
1108,5232,16443 1
2119,26747,15072 1
2117,8566,2802 1
1114,13766,3664 1
1115,10402,11627 1
2107,28743,16847 1
2117,18351,1577 1
2109,6464,17817 1
1119,8146,23895 1
2107,12698,18747 1
1111,8395,2133 1
2115,19550,14173 1
2108,5011,9106 1
1103,7940,15036 1
2102,9944,15021 1
1103,29512,15059 1
2102,23825,4599 1
1103,12690,15082 1
2119,23087,14240 1
2112,14364,3151 1
1119,3911,6290 1
2115,6190,7018 1
1112,3170,7556 1
1118,13979,14291 1
1114,21819,7136 1
1103,18948,15145 1
1106,5361,12598 1
1118,21751,13926 1
2119,27023,7355 1
1119,10483,9313 1
2111,11954,19627 1
1103,8127,15201 1
1117,23400,10809 1
1117,14039,20499 1
2115,17135,15745 1
1114,18867,4336 1
2116,3775,17763 1
2118,19420,15634 1
2111,24818,21977 1
2112,10450,18494 1
1114,12801,3270 1
2112,8977,16353 1
2118,17931,22151 1
1106,15740,15381 1
2117,19670,7229 1
2114,10729,18285 1
2101,27421,5969 1
1111,14505,13955 1
1115,21840,2005 1
2108,15461,23060 1
2118,9305,23521 1
1103,7855,15381 1
2105,19124,6193 1
1103,4700,15383 1
2110,17249,9108 1
1116,16209,13048 1
1112,17503,13570 1
2110,15311,14436 1
2105,21602,6585 1
2104,9243,16885 1
2103,17242,8747 1
1107,11087,19699 1
2109,14057,2067 1
1103,20977,15496 1
1103,16539,15498 1
1118,2642,18014 1
1111,21781,24550 1
1118,11849,21875 1
2108,26157,8060 1
2114,19351,11166 1
1117,20054,2748 1
1106,14736,8592 1
1115,17734,17437 1
2111,6474,14607 1
1103,5717,15652 1
2119,18926,24449 1
2111,8517,16336 1
2102,22320,10037 1
2101,17078,2060 1
1118,10498,14953 1
2104,15391,9775 1
1106,6927,12105 1
2107,19770,6930 1
2117,23227,7998 1
2110,26789,9033 1
1106,20048,14875 1
1111,16419,2714 1
2106,6625,5065 1
1103,13712,15797 1
1117,14010,9840 1
1107,16595,16779 1
2113,25078,10043 1
2116,20131,5722 1
2108,28766,8438 1
1114,6241,17809 1
2106,24180,15961 1
1113,10747,5476 1
2117,25950,13748 1
2114,22459,13552 1
2113,15243,15259 1
2110,19526,4404 1
1115,22405,3851 1
1103,15088,15911 1
1103,2840,15923 1
1103,2858,15931 1
1117,25830,19167 1
2113,22927,7753 1
1119,7188,23933 1
1103,25899,15980 1
2118,22353,9965 1
1115,9058,13669 1
1112,8788,11787 1
1103,22840,16032 1
1118,5994,18962 1
2101,19937,7597 1
1103,27163,16065 1
2112,3723,16929 1
1103,19946,16094 1
1113,22070,7574 1
1103,5733,16118 1
1119,22723,19033 1
1113,11381,12296 1
2102,15481,7249 1
2114,8004,4407 1
1109,24980,21162 1
2104,23147,19994 1
1111,21005,8082 1
1103,26041,16234 1
1117,5325,16868 1
2106,21442,21694 1
1103,14084,16353 1
2104,8050,13705 1
2105,5063,5241 1
2112,3020,12967 1
1111,18589,7082 1
1103,3300,16369 1
1108,19220,9240 1
2102,19313,17926 1
2106,16940,4886 1
2105,22556,24204 1
1119,18480,13367 1
2112,5398,18479 1
1106,5265,13182 1
1119,25322,18002 1
2106,18785,5248 1
1103,28994,16473 1
1118,15744,20523 1
1119,26395,19605 1
2115,15868,19422 1
2110,6178,23267 1
1112,12458,12731 1
2116,18282,16772 1
2114,3888,10242 1
2105,17705,3423 1
2101,20450,22944 1
2112,21168,15318 1
1103,11390,16579 1
2119,28498,8038 1
2107,27491,7710 1
2114,10046,22678 1
1116,27430,17330 1
2112,8154,15714 1
2108,22981,21825 1
2109,8956,9914 1
2112,12702,8824 1
2117,20627,7839 1
1108,28578,17904 1
1110,9541,3524 1
1119,26038,10212 1
1111,25466,22137 1
2103,27311,7016 1
1113,2141,11354 1
2118,15651,20017 1
2116,18297,4146 1
1110,25543,20319 1
2115,24154,23593 1
2102,7695,7719 1
2106,23440,12163 1
1106,28386,18003 1
2113,20750,5178 1
1103,12206,16888 1
1109,21732,18095 1
1108,4580,16276 1
2115,19129,3710 1
1114,16188,12472 1
1103,21837,16932 1
1118,11473,13025 1
1103,23097,16934 1
2119,8084,5718 1
1107,9649,4616 1
1112,2955,15184 1
2103,19321,9529 1
2108,24441,21518 1
1106,3950,7690 1
1103,28777,17010 1
1116,22050,9647 1
2107,19750,13600 1
1118,13913,12944 1
1112,5375,8224 1
2102,4458,13284 1
2116,10099,1244 1
2112,12085,22632 1
1119,11259,24184 1
1103,7382,17107 1
1119,22927,22146 1
2114,20869,4499 1
2110,7492,6620 1
1103,9167,17135 1
2103,14523,13849 1
2108,10536,5178 1
1103,2363,17149 1
2104,5033,4844 1
1115,6216,8631 1
1108,23633,3801 1
1103,6300,17209 1
1103,9636,17231 1
1103,8828,17253 1
1106,11861,22060 1
2102,12251,5267 1
2113,26392,8290 1
2116,6915,2346 1
2108,24495,16054 1
1103,9416,17315 1
2105,12458,2232 1
2108,25711,3842 1
2116,14406,5606 1
1113,4329,14097 1
1103,24101,17413 1
1103,23809,17418 1
1119,25565,10142 1
1110,9723,19093 1
2110,20919,24181 1
1113,7338,8287 1
2119,1970,13095 1
2112,8776,10405 1
1118,23228,4909 1
1118,26456,18598 1
2109,4461,15604 1
1103,5772,17516 1
1103,14904,17517 1
1119,24542,14575 1
2102,18560,13091 1
1114,8994,1493 1
2117,11119,22520 1
1110,8483,22420 1
1103,13301,17572 1
1117,17432,15105 1
2111,23121,22237 1
1109,16997,15058 1
2107,16039,16549 1
2102,8991,5532 1
2109,8387,20869 1
2116,19106,3795 1
1119,14384,21421 1
2119,11693,15528 1
2108,3190,19270 1
1111,26082,21085 1
1115,11811,21248 1
1110,12892,20880 1
1103,16763,17792 1
2111,18196,7785 1
2119,21808,14081 1
1103,13728,17831 1
1103,25414,17836 1
1112,7832,10349 1
1111,8949,23427 1
2105,8087,17304 1
2106,25188,7909 1
2106,2698,16199 1
2104,22256,22786 1
1111,18539,23108 1
2110,9675,19990 1
1107,17800,20191 1
2103,17932,18736 1
2119,26325,16935 1
2102,9574,1198 1
1106,21931,21083 1
2111,12584,17358 1
1113,21047,5986 1
1117,6804,20628 1
1103,28753,17973 1
1103,24031,17981 1
1118,27301,8044 1
2106,28605,16574 1
1114,14776,5688 1
2116,21414,24115 1
1103,19013,18028 1
1116,7389,7085 1
2112,5195,17946 1
2107,21659,14811 1
1108,7613,19617 1
2111,13298,6430 1
2106,15530,10088 1
2108,15306,2982 1
1119,24637,20478 1
1117,8901,21242 1
1110,11977,20792 1
1103,20126,18139 1
1108,11528,9709 1
1103,15481,18149 1
1103,19620,18149 1
2102,19042,21198 1
1103,7078,18160 1
2113,16350,9588 1
2102,27532,16381 1
1114,20484,11153 1
2110,18282,7548 1
1114,16559,11680 1
1103,17172,18252 1
1113,14760,3970 1
2110,21850,20691 1
1117,23588,24167 1
2104,18721,2997 1
1109,22784,9841 1
2107,6653,11844 1
2105,25082,18423 1
1109,11347,13970 1
1110,15315,22389 1
1103,11215,18351 1
2114,14871,17854 1
1115,25970,11465 1
1103,7493,18363 1
2103,14335,8843 1
1107,3445,8009 1
1103,7473,18374 1
1103,10738,18376 1
2112,9566,3811 1
1111,12411,23146 1
2119,26951,12863 1
2119,10193,9118 1
1107,9989,8523 1
2105,26977,7833 1
1103,19695,18429 1
2115,19922,11251 1
1110,8580,14745 1
2103,16680,2192 1
1103,13548,18504 1
1116,4070,15286 1
2101,21774,12331 1
2114,25297,11470 1
1107,24452,4259 1
1106,24070,17140 1
1113,6663,5659 1
1117,28884,9954 1
2113,3585,13916 1
1108,2942,9796 1
1114,10451,11227 1
2114,10446,22988 1
1103,16107,18592 1
2101,22115,10074 1
2103,1767,12590 1
1103,26872,18601 1
2112,7382,8497 1
1112,21305,4656 1
1112,11747,6463 1
1103,18031,18660 1
2102,10354,1813 1
2110,13101,15563 1
2101,24031,2435 1
2115,20940,7777 1
2108,3035,10821 1
2108,9029,6192 1
2101,20638,13988 1
2111,12680,18477 1
1107,21154,9435 1
2116,6430,3336 1
1116,15751,17349 1
1113,7925,7361 1
2118,4595,5685 1
1107,13397,11322 1
2102,12304,1446 1
1118,5953,14192 1
2118,14655,4179 1
1115,6997,9087 1
2112,10691,3623 1
1106,15385,19379 1
2114,3581,7828 1
1108,22400,13939 1
2107,17403,13471 1
2110,15429,3484 1
2108,4606,18503 1
2110,16313,8191 1
2114,9134,1157 1
1119,18133,21296 1
1115,24387,20283 1
1103,9260,19077 1
2105,19576,21126 1
2106,16912,4143 1
2112,21175,24321 1
1113,7594,16303 1
1106,21652,15209 1
1114,3045,10001 1
1110,12859,22743 1
2104,21960,6053 1
2113,15515,9617 1
1118,11039,15298 1
1108,21423,17782 1
1108,10129,1577 1
1103,9796,19163 1
1103,11478,19184 1
1103,18098,19189 1
2118,16894,22186 1
2118,28959,14369 1
1116,2871,12310 1
1112,16088,24137 1
1114,8441,22750 1
2101,2420,11031 1
2113,5464,19573 1
1103,5889,19295 1
1103,6804,19296 1
2109,14251,22162 1
2101,8666,6029 1
2106,19453,6344 1
2115,14460,19500 1
1107,13248,6847 1
1107,20999,18077 1
1103,13800,19337 1
1103,27205,19339 1
2115,14415,6460 1
2107,19015,19762 1
1118,20415,19271 1
2114,13336,16626 1
2104,23133,14512 1
2101,14637,10640 1
2110,25553,9386 1
2119,16170,2594 1
2116,17024,11326 1
1113,17006,10883 1
2119,16838,4608 1
2101,23227,22428 1
2105,21089,13853 1
2118,3191,8306 1
2117,22317,21472 1
2118,9233,16010 1
2117,16373,23328 1
1114,15331,15539 1
2118,19423,9794 1
1112,18828,4189 1
1119,25882,18049 1
1110,8051,20667 1
2117,23090,24992 1
2113,11530,11518 1
1111,19418,13035 1
1112,19728,21875 1
2114,23066,13946 1
2104,26956,5304 1
2107,24554,21742 1
1106,21039,7296 1
2112,5179,15481 1
2103,13635,14700 1
1117,20714,20018 1
1106,13317,24199 1
1116,10427,18202 1
2107,19125,24947 1
1109,22967,23509 1
2114,22668,2894 1
1117,8007,22268 1
2114,8283,11953 1
2101,6780,3444 1
2103,23479,23387 1
2115,6746,3052 1
1111,20651,7213 1
2106,22199,24350 1
1113,14449,12352 1
1117,28893,13078 1
1103,5030,19860 1
1112,8210,15240 1
2114,25921,12885 1
1114,16905,5341 1
1103,10065,19975 1
2115,14468,13516 1
2111,15725,9620 1
1113,17936,7289 1
2109,8590,9450 1
2104,24399,5464 1
1103,14710,20104 1
2107,15966,11934 1
2119,6219,22907 1
1103,10997,20170 1
1113,18415,10540 1
1103,26523,20178 1
2104,7761,20809 1
2118,23984,18885 1
2114,14270,7904 1
1117,9003,8343 1
2115,21324,4767 1
1109,16294,7376 1
1113,21980,1117 1
2110,22184,8561 1
1109,9162,2781 1
1107,23322,17767 1
1113,7971,24345 1
1108,7116,12975 1
2106,6362,20668 1
2114,7741,2843 1
2104,16593,7050 1
2104,13987,2970 1
2112,9172,8891 1
2117,22945,6459 1
1113,28105,7759 1
1108,12749,16809 1
1103,10128,20367 1
1112,23542,15934 1
2111,25778,19736 1
2110,21298,1675 1
1108,24272,14723 1
1103,22380,20428 1
1108,21900,8270 1
2102,12105,24721 1
2105,15470,16872 1
2110,20322,17513 1
2117,12478,12086 1
1119,15930,12635 1
2115,23662,6006 1
2101,12473,21073 1
2118,20412,14340 1
2101,7166,22254 1
1115,15265,23954 1
1112,24992,20586 1
1110,3108,15633 1
2102,16366,11423 1
2106,11014,2963 1
2105,17478,6669 1
2112,9124,9404 1
1103,19709,20631 1
2104,28550,16994 1
1103,11159,20640 1
1106,2238,11795 1
2106,20873,6707 1
2117,4689,9209 1
2107,24382,4271 1
2112,22625,24170 1
1107,11668,15487 1
2101,24776,15456 1
2102,12732,24618 1
2119,15773,6062 1
1115,20471,9145 1
1103,13115,20754 1
2110,20344,22828 1
1103,11983,20790 1
1109,19432,19648 1
1118,11440,1113 1
2112,8025,15028 1
2113,14712,7322 1
2119,21106,24088 1
2117,23066,4333 1
2109,16743,11424 1
1109,3455,9860 1
1103,15235,20917 1
2110,16928,3545 1
1115,12223,9758 1
1113,27738,13018 1
2116,3964,9616 1
2114,27123,15150 1
2103,26828,19634 1
2107,11760,4272 1
2119,20996,3864 1
2101,26809,9624 1
1103,19424,21025 1
2114,26242,17138 1
1111,17664,10728 1
2113,5040,20112 1
2101,15236,3591 1
2118,13132,3269 1
2115,10488,19187 1
1103,18931,21146 1
2113,5610,20387 1
1107,27673,10529 1
2104,6842,18052 1
2117,4458,5752 1
1110,9069,15149 1
1107,6541,21826 1
1112,27046,15850 1
2107,16076,23027 1
1110,15008,21627 1
1103,9897,21361 1
1118,6467,13260 1
2102,28269,11497 1
2117,19174,20933 1
2116,19171,1987 1
1110,10672,10928 1
1103,21460,21412 1
1110,25273,10371 1
1113,17594,13488 1
2108,16388,17946 1
2104,18865,5167 1
1103,11900,21470 1
2107,16425,23658 1
2111,11015,9495 1
1116,18479,16763 1
2116,18181,5084 1
1112,11974,6366 1
1116,13059,9830 1
2117,25269,4625 1
1103,14421,21573 1
2105,12837,5899 1
1115,28379,7560 1
2101,24987,2708 1
2115,23328,10489 1
2119,14036,2864 1
2115,16999,7556 1
2113,10778,15811 1
2106,2637,13781 1
2106,17699,14089 1
2111,10087,14210 1
1103,13915,21689 1
1117,4541,19754 1
2109,19908,4860 1
1103,4774,21726 1
2104,15422,19439 1
1107,11125,5897 1
2111,2308,12038 1
2112,6219,5843 1
1106,26295,21453 1
2114,11153,20221 1
2114,11549,5504 1
1108,18971,10789 1
2109,8837,16887 1
1109,12379,12058 1
1116,9394,23461 1
2115,8170,24332 1
2117,24078,14877 1
1117,4722,5934 1
2114,28353,14523 1
1103,25738,21858 1
2110,18239,11222 1
1115,21037,15737 1
1110,23474,10677 1
1110,12965,4872 1
1119,4420,18311 1
1117,18691,4278 1
1115,6881,11080 1
1103,18476,21965 1
1106,14185,18474 1
2107,24349,7674 1
2109,7605,24372 1
1107,21631,2260 1
2111,5809,14092 1
1103,10296,22070 1
1103,8338,22112 1
1115,19866,21719 1
1114,27276,12571 1
2109,23837,22442 1
1114,23780,24477 1
2104,27501,13944 1
1114,20609,1411 1
2115,16568,5814 1
2102,22958,24172 1
1103,19906,22170 1
1111,11472,6318 1
2116,22653,17413 1
1117,21698,16325 1
1117,22689,10557 1
1109,15590,11595 1
1103,17919,22226 1
2113,22599,19974 1
1112,22361,10499 1
1109,21015,11242 1
1115,6621,15044 1
1117,23733,7273 1
2119,14174,20591 1
2119,16574,22690 1
2115,27024,18609 1
1115,21919,23372 1
1103,15147,22344 1
2106,7148,16712 1
1103,21656,22369 1
2115,9805,7993 1
2106,11612,4733 1
2111,17597,12445 1
2109,12281,18126 1
2118,25245,22337 1
1114,7992,14812 1
2104,21779,21398 1
2106,26320,16534 1
1103,8387,22454 1
2112,15864,19564 1
2110,10162,4391 1
1107,7096,11010 1
2110,4542,10414 1
2108,4398,15057 1
1103,9636,22499 1
2105,10843,19164 1
2107,13360,9744 1
2102,18616,15904 1
1114,10061,8249 1
2111,20171,17190 1
2112,24383,12288 1
2109,7167,6999 1
2110,7633,12821 1
2102,10848,22320 1
2112,16365,22487 1
1110,6117,22394 1
1106,15766,23547 1
2103,22790,16712 1
1103,7129,22693 1
2105,9405,3287 1
2113,6082,16349 1
2101,10293,7155 1
1112,12242,16187 1
2108,2059,15063 1
2116,10739,8187 1
1116,4964,16696 1
2119,26595,16887 1
2102,11844,9987 1
1116,3915,8483 1
1103,11951,22788 1
2113,24665,5064 1
2107,19982,23567 1
1114,12529,10215 1
2104,6265,23193 1
1103,14101,22854 1
2117,15818,19414 1
2104,20161,18732 1
1115,4209,17089 1
2112,18556,15467 1
2106,16052,3967 1
2113,26792,16639 1
2114,8376,16936 1
2103,18187,23778 1
1111,11338,1874 1
1107,9653,4335 1
2114,17259,20632 1
1103,14612,22975 1
2103,14449,16200 1
2107,17164,17214 1
2112,23876,5153 1
2117,28757,13144 1
1103,18902,23049 1
2104,14088,10878 1
1106,23788,17097 1
2104,24644,4949 1
2111,21135,3125 1
1113,12500,22954 1
2118,17946,21122 1
2105,12999,10130 1
1109,25657,15304 1
1103,21870,23133 1
1116,8167,21190 1
1103,6256,23150 1
1112,19794,11710 1
1103,13641,23213 1
1109,7495,2561 1
1118,13102,9641 1
1111,9186,11627 1
1103,17148,23313 1
1117,26454,4886 1
1115,4535,19939 1
2106,25081,17131 1
1103,6643,23352 1
2108,28418,13886 1
1107,8069,11590 1
2117,4775,13174 1
1113,25098,14814 1
2107,27889,6735 1
1109,14777,19790 1
2117,19575,19527 1
2119,14199,22620 1
1113,7004,12367 1
1106,20962,6064 1
2116,5062,6448 1
2107,23743,10637 1
1114,18662,16424 1
2118,25450,12502 1
1114,20681,16745 1
2109,9222,4730 1
1108,24572,17390 1
2109,19652,8777 1
1116,17854,11933 1
2111,15467,16012 1
2115,24490,19412 1
1113,18786,8506 1
2108,19834,7777 1
1118,17718,11415 1
1116,23893,15460 1
2101,14082,4914 1
2104,16747,5114 1
1119,28982,14426 1
1108,11089,12007 1
2106,2902,18610 1
2106,25140,11549 1
2115,14852,25012 1
1103,14394,23749 1
2103,22492,11320 1
1106,12758,5798 1
2112,9817,10493 1
2101,15268,14400 1
1107,21364,17807 1
1107,5452,10878 1
1115,9123,17895 1
2110,17866,22368 1
2116,15825,22685 1
2106,21160,18645 1
2114,2365,16985 1
2103,19018,7438 1
1116,14431,22506 1
1116,8268,5134 1
2113,17123,6456 1
2102,26111,4222 1
1112,24784,4039 1
1113,17749,20498 1
2115,6826,16300 1
1116,20261,20080 1
1113,7175,13506 1
1106,10710,4859 1
1112,4820,18478 1
2111,9273,15491 1
2106,19856,12451 1
1114,2447,14603 1
1103,18186,24085 1
2117,22742,21322 1
2105,8017,8539 1
1107,17871,11249 1
2107,12149,11578 1
2119,5586,18666 1
2106,5361,16732 1
2116,17739,17850 1
1103,22581,24196 1
2111,7317,8325 1
2119,13431,4203 1
2104,20619,19768 1
2106,20667,11358 1
2119,14940,7345 1
2101,13925,2907 1
2119,11537,6611 1
1107,9470,6867 1
2117,18230,9897 1
2109,9385,6302 1
1119,24989,7902 1
2111,20010,7502 1
1110,7793,19188 1
1115,10106,3107 1
2115,11563,18583 1
2103,20122,3856 1
1107,17461,17443 1
1103,18579,24465 1
2118,16709,2742 1
2111,21499,19261 1
1108,10155,18098 1
2109,19686,3231 1
2102,27795,10726 1
1107,22499,13456 1
2114,21452,23258 1
2102,10749,9353 1
2108,28251,12243 1
1119,13520,10237 1
1115,22391,1488 1
2110,25357,17833 1
2105,12823,15232 1
2111,23639,21740 1
2117,9285,5569 1
1103,23456,24859 1
1103,15566,24893 1
2116,20269,15548 1
1114,15107,14980 1
1112,15053,11217 1
1113,4479,8792 1
2108,11672,5413 1
1108,26668,13836 1
1104,15173,1270 1
1109,21733,8219 1
1119,18396,5249 1
2109,20968,7097 1
1109,20069,17521 1
2107,4347,12667 1
1106,7007,19140 1
2111,6879,21766 1
2103,18010,12504 1
2104,25474,7933 1
1113,26329,14142 1
2115,23572,6902 1
2108,8273,14390 1
2114,7169,18831 1
1109,9601,18488 1
2105,26562,16757 1
1118,8585,24875 1
1104,12510,1650 1
2108,2908,12863 1
2104,24393,15890 1
2118,7023,13931 1
2113,23626,4026 1
1117,20573,12340 1
1104,14700,1681 1
1104,16401,1733 1
2101,14996,4514 1
2112,3612,13539 1
1116,2427,16987 1
2115,13610,10028 1
1104,14964,1810 1
2118,18339,19765 1
1119,8046,19841 1
2118,29636,12912 1
1106,8868,6654 1
1107,9624,19111 1
2104,11729,1336 1
2109,25125,8135 1
2109,8920,12504 1
2101,2972,14547 1
2103,19660,24311 1
1113,16327,14939 1
1104,19650,2013 1
1109,11724,17470 1
1119,28808,15593 1
1107,21341,23547 1
1104,14270,2072 1
2105,21849,20327 1
1104,12097,2110 1
2109,10746,22180 1
1108,16154,6953 1
2106,20042,16506 1
1119,27858,15331 1
2107,20914,11103 1
1107,23470,12962 1
2107,8960,3895 1
1119,6325,23416 1
1117,21772,13443 1
1114,3077,18652 1
2108,20736,24888 1
2102,22743,3906 1
2105,22259,3134 1
2119,24390,16210 1
1106,23027,19609 1
2115,23843,14699 1
2105,22570,10653 1
1104,21266,2543 1
2107,10277,23325 1
1104,9473,2559 1
2110,27913,16183 1
1104,10481,2573 1
2116,19146,12735 1
1104,12187,2580 1
2108,3210,15797 1
1110,10007,4939 1
2110,14310,12923 1
1106,7729,11911 1
2101,21446,4733 1
2108,25927,9309 1
1107,2956,13156 1
2116,15876,2144 1
2117,25382,5287 1
1119,4832,13657 1
1104,17482,2791 1
1104,21720,2804 1
2113,10689,9657 1
2111,16302,14500 1
1104,6904,2868 1
2110,5256,9372 1
2103,3308,12405 1
2114,24349,8548 1
1111,13957,2533 1
2103,22637,20949 1
2118,29078,10417 1
2108,11199,24426 1
2112,3488,8501 1
1117,24102,3449 1
1116,26176,7662 1
1115,21337,18916 1
2117,2385,10485 1
1104,16793,3163 1
1111,19075,16038 1
1110,24835,18940 1
1104,13291,3254 1
2113,19750,8703 1
2111,24435,11334 1
1104,15579,3287 1
1104,8811,3308 1
2105,18282,23322 1
1108,7258,19484 1
1104,21629,3373 1
2105,7964,17312 1
1112,23739,20517 1
2111,2943,15619 1
1114,12410,13579 1
2113,27320,12802 1
1106,2879,12756 1
2119,20601,4770 1
2106,6731,19595 1
2114,28339,14540 1
1104,19506,3595 1
1113,27535,10132 1
1110,6022,15679 1
1112,4414,16629 1
1117,11607,12834 1
1108,16026,13350 1
2118,18615,19124 1
1111,29380,15271 1
1118,12646,12272 1
1108,3741,15787 1
2107,16996,7322 1
1104,22064,3736 1
2118,27769,9568 1
2102,4040,12891 1
2104,14927,21329 1
2113,19034,8247 1
1113,23565,7938 1
2109,18323,16626 1
2115,14660,2929 1
2110,3055,18976 1
2107,17925,3880 1
1111,13380,3143 1
2103,5060,16930 1
2114,16315,23020 1
1115,15412,17856 1
2115,9490,18687 1
2103,23496,23978 1
1111,12689,24498 1
1111,6557,15379 1
2119,20579,6812 1
2101,21174,22039 1
2118,24186,8066 1
2112,18711,22718 1
2112,16623,3415 1
1104,9300,4020 1
1110,19664,9042 1
2118,13414,16319 1
1104,24311,4062 1
1109,9908,11369 1
1109,14953,3299 1
1115,13617,1131 1
2107,13031,13526 1
2114,12994,12509 1
1104,23760,4143 1
1106,19448,18348 1
2118,20767,9498 1
1116,11177,18420 1
1108,9820,4164 1
1104,17329,4220 1
2107,6924,12665 1
2101,10794,2749 1
1111,18465,16804 1
2109,12344,20743 1
1104,21670,4271 1
1104,24554,4272 1
1111,27460,16803 1
1107,10397,9175 1
1104,12865,4290 1
2117,20598,1270 1
1117,8343,15807 1
2105,15691,10479 1
2108,7547,22670 1
2106,9815,4488 1
2106,26518,17180 1
1104,7223,4381 1
1108,25997,8089 1
1104,23253,4392 1
1109,9238,18153 1
2118,11244,5606 1
1108,13532,4466 1
1107,21122,18647 1
2113,22631,4652 1
1104,19655,4465 1
1118,19202,24833 1
2104,13575,17652 1
2104,23008,12012 1
2107,14748,4779 1
1110,4767,15669 1
1116,21147,22215 1
1114,28522,9940 1
2108,27611,10327 1
2102,1963,15508 1
2105,24850,22463 1
1106,12196,9204 1
1119,15062,5273 1
1106,27943,13073 1
2109,5388,16022 1
2109,16703,13950 1
2101,28001,6581 1
2113,25407,4367 1
2118,13742,6696 1
2108,13334,2478 1
1110,21169,17814 1
1104,23252,4690 1
2111,27620,11548 1
2114,15234,8525 1
2110,10550,19253 1
1108,8317,2758 1
2117,10682,22066 1
2105,10451,17759 1
1117,4165,5467 1
1113,13601,10410 1
1109,8278,23410 1
2108,5409,19193 1
1109,18671,4221 1
2103,12203,8902 1
2119,25423,20287 1
1117,14095,2604 1
1118,22900,5198 1
1106,25372,10268 1
2116,16401,3376 1
2114,7706,8257 1
1118,14995,12908 1
2105,25659,4186 1
1113,6172,6548 1
1114,5529,5412 1
2105,10820,17919 1
1106,20881,9063 1
1118,13036,15156 1
1116,21183,6050 1
1104,24571,4921 1
1104,26951,4925 1
2119,26579,13186 1
2103,13083,7915 1
1111,17884,17774 1
2102,11172,18116 1
2106,26582,10942 1
1104,12420,5052 1
2102,10847,13052 1
1114,13234,15560 1
2111,8346,3128 1
1106,19269,8045 1
1111,11211,5435 1
2112,24937,8178 1
1104,17028,5142 1
2119,9028,16856 1
2115,18181,10776 1
2108,21334,15331 1
1104,22813,5224 1
1104,16998,5240 1
1107,24442,15587 1
1119,7715,4855 1
1109,16329,20504 1
2104,29187,11890 1
2111,15750,20813 1
2104,20081,8062 1
2101,26469,5440 1
1111,24161,19885 1
2103,9981,1529 1
2102,23788,12735 1
2115,23432,19572 1
2113,11853,20015 1
1115,9510,5504 1
1104,21624,5559 1
2107,17041,13033 1
1116,18634,17181 1
2108,27259,15949 1
1119,21467,8190 1
2115,19965,3283 1
2103,13129,7870 1
2103,4546,14748 1
1106,8386,17905 1
2102,13695,17278 1
1119,19421,2736 1
2113,21642,13529 1
1113,6184,19985 1
2110,7126,6177 1
1111,19788,16360 1
1104,5575,5743 1
